image_name,x_min,y_min,x_max,y_max,label,CaloriesPerServing
20200527_121335_jpg.rf.eaf64f8d120cb2764fd6ef20fa1e098f.jpg,454,347,640.0,640.2529999999999,Bhatura,300
coconut-chutney-recipe-1a-500x500_jpg.rf.eafa604ba29a230e8b7178318356809f.jpg,107,210,524.806,561.248,CoconutChutney,100
Rice-Kheer-2-3-500x500_jpg.rf.eb06b651883ac2226330dbec4fc37eb5.jpg,56,23,567.614,554.145,Kheer,300
dosa-recipe-with-rice-flour_jpg.rf.eb02c4ff250a22a83f165161b8e30ea1.jpg,30,39,354.032,589.324,Dosa,168
dosa-recipe-with-rice-flour_jpg.rf.eb02c4ff250a22a83f165161b8e30ea1.jpg,275,63,447.93,378.828,Dosa,168
dosa-recipe-with-rice-flour_jpg.rf.eb02c4ff250a22a83f165161b8e30ea1.jpg,231,470,366.832,639.269,CoconutChutney,100
RLGU3289M_jpg.rf.eb0b63115377f5edec8b99f54b9d84b6.jpg,95,1,537.982,621.473,RajmaCurry,240
R_jpg.rf.eb0775c704020dddef5592b572af4f53.jpg,0,143,288.164,613.441,Samosa,262
R_jpg.rf.eb0775c704020dddef5592b572af4f53.jpg,203,8,533.31,418.476,Samosa,262
OIP-2-_jpg.rf.eb1399a6a5bc5edcea9a0fc0ecdca6b2.jpg,0,0,552.266,629.214,OnionPakoda,315
palak-paneer-recipe-2-_jpg.rf.eb0f1fcfae5acf247206bea509a537bd.jpg,208,56,486.618,569.507,PalakPaneer,240
R-2-_jpg.rf.eb1711c6a00795cb5dcf2b2d6e3f22eb.jpg,0,162,581.899,613.31,MuttonCurry,500
dum-aloo-8-_jpg.rf.eb278ee560a5ae2b7e074b38e47b9cf0.jpg,0,21,602.22,591.693,DumAloo,300
dum-aloo-cover-e1451651577680_jpg.rf.eb2625f6d7059c8a917f2107de654a7f.jpg,75,166,406.054,566.244,DumAloo,300
crispy-paper-dosa-recipe_jpg.rf.eb1cf46385546b8a348d199d3d59707c.jpg,74,13,410.986,498.283,Dosa,168
crispy-paper-dosa-recipe_jpg.rf.eb1cf46385546b8a348d199d3d59707c.jpg,146,183,469.171,632.754,Dosa,168
crispy-paper-dosa-recipe_jpg.rf.eb1cf46385546b8a348d199d3d59707c.jpg,468,46,590.12,227.808,GreenChutney,40
punjabi-dal_jpg.rf.eb27988daad9ffb914a30336924d7bc5.jpg,168,253,495.962,503.377,Dal,130
peanut-coconut-chutney_jpg.rf.eb28006c269c9f9d88043afdbbec16fc.jpg,72,215,579.9359999999999,514.345,CoconutChutney,100
Yellow-Dal-Tadka_jpg.rf.eb4026f07ea120cf899f357cb5e5dbab.jpg,0,0,609.469,397.5,Dal,130
Masala-Bhindi_jpg.rf.eb439641dee906809ca0dc61f39e6893.jpg,97,249,521.4590000000001,537.817,BhindiMasala,150
shutterstock_508291453_jpg.rf.eb511fc2b2a71e551201937e74bd46b4.jpg,23,118,404.035,364.449,Kheer,300
s301608574869068858_p3_i3_w2448_jpg.rf.eb4d663af469682e74f3c6290bf28b3f.jpg,128,153,322.765,484.693,Chai,105
R-72-_jpg.rf.eb52ccab22bd383b40de71eb370592ac.jpg,50,8,556.847,589.851,Chole,350
Aloo-Gobi-Potatoes-Cauliflower-scaled_jpg.rf.eb5faa72c2933595dcea2d77325c852c.jpg,18,63,592.595,538.977,AlooGobi,150
R-10-_jpg.rf.eb3224dc86ae6211167fa9bd5606f69c.jpg,118,1,640.0,639.627,BhindiMasala,150
OPOS-DUM-TEA-1-2_jpg.rf.eb5edc40e1d1f0b198ac9e2fbcfdc339.jpg,159,216,542.2090000000001,528.262,Chai,105
maxresdefault-11-_jpg.rf.eb6036c676998b30a47fc450e49b5542.jpg,367,29,606.803,384.277,Bhatura,300
maxresdefault-11-_jpg.rf.eb6036c676998b30a47fc450e49b5542.jpg,159,344,485.825,640.2850000000001,Chole,350
maxresdefault-11-_jpg.rf.eb6036c676998b30a47fc450e49b5542.jpg,62,6,393.873,370.248,Bhatura,300
62710062_jpg.rf.eb5787b4e92048214affc61bc18330fe.jpg,64,80,616.143,639.529,Jalebi,150
d464c4976f1c1cbee134153b54547c4d_jpg.rf.eb529abc16620aa3e8d61ea7e82494e3.jpg,0,28,597.132,590.74,Poha,250
R-1-_jpg.rf.eb6abd408d168c9f7a1d2cf146016949.jpg,114,11,521.769,586.387,Samosa,262
OIP-3-_jpg.rf.eb641685d879124cebb46e8b311c913c.jpg,202,149,639.5260000000001,546.269,Jalebi,150
maxresdefault-7-_jpg.rf.eb626fe04fa6fc3afc556572a61a6cdd.jpg,79,0,578.5409999999999,634.476,Poha,250
OIP-9-_jpg.rf.eb61219beaeb891539f0c498b98a73ef.jpg,76,117,632.381,640.228,WhiteRice,205
download_jpg.rf.eb63b5e991504c2c85a2ca157fc9c6ce.jpg,208,56,404.453,292.352,Kulfi,190
images-23-_jpg.rf.eb722cb4838712fe75ae7c3b86da137a.jpg,120,202,410.165,493.879,Kulfi,190
images-23-_jpg.rf.eb722cb4838712fe75ae7c3b86da137a.jpg,356,132,629.046,370.918,Kulfi,190
Malvani_Style_Mutton_Curry_Recipe-2_jpg.rf.eb74e2a1d0023eeb2c81bb21f3b9fb0c.jpg,77,89,436.593,540.395,MuttonCurry,500
Aval-Payasam_jpg.rf.eb7fa54e371f990c9a3425ae7c2f726e.jpg,234,14,565.2919999999999,405.984,Kheer,300
Aval-Payasam_jpg.rf.eb7fa54e371f990c9a3425ae7c2f726e.jpg,0,178,299.193,640.454,Kheer,300
1-Baked_Onion_Bhajis_preview-22017dd_jpg.rf.eb9096969d6dc449a3f895940e496e93.jpg,11,137,639.858,554.171,OnionPakoda,315
Rohu-Dish_Licious-702x459-1-_jpg.rf.eb8a803cea115983a43bf10b22feffe0.jpg,2,31,639.867,630.276,FishCurry,300
aloo-gobi-10-_jpg.rf.eb9656b56d6d78a8663c37d29cb06317.jpg,24,42,610.336,582.019,AlooGobi,150
chowpati-kulfi-ice-cream_jpg.rf.eba7d4e2eca7e65cf731d7b4d5ba303e.jpg,113,57,558.538,603.512,Kulfi,190
soyabean-lassi-500x500_jpg.rf.eba5e7e43ec55c9526b0191a98d6cb15.jpg,118,74,460.194,617.656,Lassi,220
moong-dhal-payasam_jpg.rf.eba40050c7545aaa67d24ff171bfca8e.jpg,234,94,526.5350000000001,528.713,Dal,130
Ulli-Karam-Dosa_jpg.rf.eba815979c1b1bf22d1f75a1199ec78c.jpg,4,57,640.049,425.078,Dosa,168
Ulli-Karam-Dosa_jpg.rf.eba815979c1b1bf22d1f75a1199ec78c.jpg,479,26,639.58,292.438,Dosa,168
Masala_Chai_jpg.rf.eb7e35dc400f14c88192fe35376fa062.jpg,175,41,478.545,221.969,Chai,105
8d9bc7e74d457dd0a886e5743a62fdd2_jpg.rf.ebae9cc69913293532cd36d7a672ec17.jpg,6,112,640.0,561.227,Chai,105
maxresdefault-5-_jpg.rf.ebad29e21bdaa0fb6f1fb0d5b5ee574d.jpg,0,0,529.758,607.471,Dal,130
OIP-11-_jpg.rf.ebab58222897f5f6842721d9095d1e25.jpg,0,0,638.0,640.0,OnionPakoda,315
pm-jai_jpg.rf.ebb303510fd06db7a72cb4e3930fd832.jpg,94,5,640.0,639.525,ShahiPaneer,400
03052018_tandoorichai_01_jpg.rf.ebc120cc449d7584d3242ec074544c12.jpg,288,376,453.791,563.308,Chai,105
03052018_tandoorichai_01_jpg.rf.ebc120cc449d7584d3242ec074544c12.jpg,222,93,475.093,221.521,Chai,105
IMG_7120_jpg.rf.ebc04b681d826acb27b7b910abb1676b.jpg,0,0,621.953,640.0,FishCurry,300
how-to-make-hyderabad-chicken-biriyani-malabar-biriyani-hyderabad-biriyani_jpg.rf.ebc1986a29f4351aca08545a5f3d0e5b.jpg,66,9,635.598,639.848,Biryani,450
Rajma-or-Red-Kidney-Beans-Curry-3-1100_jpg.rf.ebcf62a3cd64f1736e810032de18c988.jpg,186,135,476.418,602.842,RajmaCurry,240
Rajma-or-Red-Kidney-Beans-Curry-3-1100_jpg.rf.ebcf62a3cd64f1736e810032de18c988.jpg,0,0,228.876,328.581,WhiteRice,205
potato-kara-kari-recipe_jpg.rf.ebca38ea09a651e7bf57632317c846f8.jpg,68,6,571.024,583.939,AlooMasala,200
kesar-lassi-recipe_jpg.rf.ebdb60d7b77fb84228e1a55353be6254.jpg,82,52,466.036,408.711,Lassi,220
palak-paneer-featured-500x500_jpg.rf.ebe1d525ad0c6077cd34dc5fde37de08.jpg,33,98,624.247,639.952,PalakPaneer,240
Tadka-Dal_jpg.rf.ebdbbdb4e358de54576a25742326b380.jpg,79,96,501.657,517.652,Dal,130
RU83P5ZN4_jpg.rf.ebe3a6213fb770c68a21280e4db6f354.jpg,143,210,555.944,471.464,RajmaCurry,240
sweet-lassi-recipe-featured_jpg.rf.ebe3cb271350266fe414c30234bd4be1.jpg,0,133,563.637,554.769,Lassi,220
imperial-inn_jpg.rf.ebec0e96efdcceb020a7665cc907a56b.jpg,2,36,291.829,449.687,Chole,350
imperial-inn_jpg.rf.ebec0e96efdcceb020a7665cc907a56b.jpg,232,375,538.7429999999999,639.966,Bhatura,300
imperial-inn_jpg.rf.ebec0e96efdcceb020a7665cc907a56b.jpg,325,159,640.181,629.5070000000001,Bhatura,300
OIP-10-_jpg.rf.ebf0047a15ea530d6cb9eb6a3ebdbadb.jpg,35,82,621.0,539.293,WhiteRice,205
Ulli-Karam-Dosa_jpg.rf.ebf111f16aae60b26eaebdb9a019554d.jpg,15,0,398.013,639.014,Dosa,168
Ulli-Karam-Dosa_jpg.rf.ebf111f16aae60b26eaebdb9a019554d.jpg,0,0,265.808,160.895,Dosa,168
R-2-1_jpg.rf.ebfad939d8970315419da45f090903c6.jpg,30,99,573.908,433.307,Kheer,300
R-34-_jpg.rf.ec00e82378d080f533626fc1a06c485a.jpg,3,45,640.148,592.349,GreenChutney,40
kulfi-ice-cream-500x500_jpg.rf.ebf7a2d843fb6e6ccbee8f3bbf314ef5.jpg,360,279,481.889,576.338,Kulfi,190
kulfi-ice-cream-500x500_jpg.rf.ebf7a2d843fb6e6ccbee8f3bbf314ef5.jpg,246,215,371.564,498.385,Kulfi,190
kulfi-ice-cream-500x500_jpg.rf.ebf7a2d843fb6e6ccbee8f3bbf314ef5.jpg,136,174,286.121,438.676,Kulfi,190
maxresdefault-3-_jpg.rf.ec014e948f7379fad04662872be26f00.jpg,0,0,640.0,640.0,Biryani,450
crispy-dosa-recipe-1024x1024_jpg.rf.ec0a1803babb0371e7feaf0d376596ec.jpg,71,0,508.399,469.289,Dosa,168
crispy-dosa-recipe-1024x1024_jpg.rf.ec0a1803babb0371e7feaf0d376596ec.jpg,118,0,576.4449999999999,378.45,Dosa,168
masala-dosa_jpg.rf.ec062f3215e830ebfa132d32bb8d2ae9.jpg,14,348,617.815,639.985,Dosa,168
masala-dosa_jpg.rf.ec062f3215e830ebfa132d32bb8d2ae9.jpg,501,115,634.292,265.775,CoconutChutney,100
R-5-_jpg.rf.ec0f1fe8c68a63c49792ea983c16738a.jpg,0,11,635.757,484.124,Chole,350
R-5-_jpg.rf.ec13c4947c5a60150533f15308bac872.jpg,0,66,636.541,600.0,BhindiMasala,150
R-4-_jpg.rf.ec111aebac2fe5837cc2eb9574c7f26f.jpg,22,37,568.499,575.15,OnionPakoda,315
18317227356_2b9a669a7e_o_jpg.rf.ec19b0d0e3ef1a21e8596d3f798fb4b7.jpg,133,247,486.721,484.057,GreenChutney,40
Green2520chutney1-1_jpg.rf.ec142f1d64ad820971f3b007b04bd654.jpg,22,161,640.097,529.249,GreenChutney,40
R-28-_jpg.rf.ec20a2cdd6afb8d84cb5a5c7bacbb611.jpg,57,128,454.885,403.538,Idli,58
R-28-_jpg.rf.ec20a2cdd6afb8d84cb5a5c7bacbb611.jpg,34,249,404.198,466.236,Idli,58
R-28-_jpg.rf.ec20a2cdd6afb8d84cb5a5c7bacbb611.jpg,220,397,436.19,543.467,Idli,58
Chole-Bhature-1_jpg.rf.ec0186093215bf51d412335f68f55155.jpg,345,245,621.203,528.8299999999999,Bhatura,300
Chole-Bhature-1_jpg.rf.ec0186093215bf51d412335f68f55155.jpg,254,451,562.571,639.725,Bhatura,300
Chole-Bhature-1_jpg.rf.ec0186093215bf51d412335f68f55155.jpg,0,193,252.368,486.038,Chole,350
Chole-Bhature_jpg.rf.ec2289453c8963034f05bf284bbda776.jpg,0,0,640.0,584.0,Chole,350
159992_jpg.rf.ec1e61e91f63488573d0457558eeae7e.jpg,1,0,620.723,639.997,Jalebi,150
hotel-dosa_jpg.rf.ec3a34d493075f4b2b40c0385a3c5ea0.jpg,0,0,306.983,595.0,Dosa,168
hotel-dosa_jpg.rf.ec3a34d493075f4b2b40c0385a3c5ea0.jpg,198,0,639.502,616.731,Dosa,168
chicken-karahi-1-500x500_jpg.rf.ec353beb227d4a321a9f2f8230952f48.jpg,113,0,640.0,558.078,AlooGobi,150
railway_mutton_blog-e1594216819393_jpg.rf.ec2cd1d4796d061ab5d077cedbfac17a.jpg,167,281,416.748,581.279,MuttonCurry,500
railway_mutton_blog-e1594216819393_jpg.rf.ec2cd1d4796d061ab5d077cedbfac17a.jpg,45,47,207.7,249.62,WhiteRice,205
rabri-kulfi-ice-cream-500x500_jpg.rf.ec324b2a9294022d508ef24a7b9a6574.jpg,39,146,523.7339999999999,524.559,Kulfi,190
R-54-_jpg.rf.ec32012de082ff0ca5850df7941641d3.jpg,0,0,640.0,640.0,BhindiMasala,150
photo0jpg_jpg.rf.ec567fae2e6eae269a6a0f1bec9a482c.jpg,190,58,493.572,348.796,Bhatura,300
photo0jpg_jpg.rf.ec567fae2e6eae269a6a0f1bec9a482c.jpg,2,43,206.553,306.515,Bhatura,300
photo0jpg_jpg.rf.ec567fae2e6eae269a6a0f1bec9a482c.jpg,507,189,639.708,327.282,Chole,350
R-47-_jpg.rf.ec48eb962f0feb14dcbe2c8029dcddaa.jpg,25,80,632.166,560.079,CoconutChutney,100
DSCN2086_jpg.rf.ec48e8a564289b1ed7a3a7ebe524b874.jpg,0,0,413.002,573.0,Dosa,168
durban-fish-curry-recipe-3_jpg.rf.ec41d956af7b847a3eadbd1b6b8f4490.jpg,0,1,611.5,639.898,FishCurry,300
hyderabadi-veg-dum-biryani-recipe_jpg.rf.ec5a27401d46c5448a9eff3dd845ac02.jpg,17,61,628.509,640.126,Biryani,450
IMG_4247_jpg.rf.ec57164d58b2a4618b4f23dbee84b2ad.jpg,1,0,640.488,640.0,OnionPakoda,315
IMG_1379_jpg.rf.ec5e1d682b25b87cc81b1cfb0542a6f7.jpg,85,140,603.182,518.002,BhindiMasala,150
maxresdefault-5-_jpg.rf.ec585da64acb8dc3019961c5dd175f82.jpg,26,138,639.573,523.431,Poha,250
Bhindi_KurkuriCrispy_Indian_Spiced_Okra_Fry-1-_jpg.rf.ec691aea3da3700cac84283d55f98769.jpg,0,10,631.78,639.354,BhindiMasala,150
OIF-2-_jpg.rf.ec6353779941998d6e0e4b1e08c8b3c5.jpg,95,98,361.882,494.397,WhiteRice,205
featured-white-rice-1_jpg.rf.ec66f34b43b60cbb2a0900d0114c37c3.jpg,107,39,462.898,496.932,WhiteRice,205
nreg_jpg.rf.ec69d99cd8c32c761c1dfc2f14163c85.jpg,238,185,470.438,501.343,Chai,105
OIP-4-_jpg.rf.ec5fefb50a723cd2935c370ff45e2fac.jpg,68,66,586.007,602.74,Chole,350
R-20-_jpg.rf.ec78ea3c175ec931a5f0667fc3869e72.jpg,166,130,639.975,477.762,CoconutChutney,100
20525449672_67c6d44dd9_o_jpg.rf.ec7edfaab1cffdf7b85b24a1df9742b8.jpg,144,199,520.482,473.354,ShahiPaneer,400
maxresdefault-21-_jpg.rf.ec88009d09324e791cd4edb0a799b353.jpg,264,19,640.4069999999999,353.095,Bhatura,300
maxresdefault-21-_jpg.rf.ec88009d09324e791cd4edb0a799b353.jpg,85,234,586.767,625.0799999999999,Bhatura,300
R-10-_jpg.rf.ec7d5243c1c80d459433430bb5b93347.jpg,276,4,546.145,480.758,Chole,350
kkakdugi1_jpg.rf.ec6fc91c57f7e3e35cd2077840ec043f.jpg,0,0,640.0,640.0,AlooMasala,200
mutt_jpg.rf.ec7e7d99638ece2f4290eb7cd85a6918.jpg,0,0,630.541,640.0,MuttonCurry,500
Thai-Fish-Curry-3-scaled_jpg.rf.ec7b37d57be6924fd957beeb7c34d75a.jpg,106,0,572.0,586.383,FishCurry,300
maxresdefault-2-_jpg.rf.ec8be90704321625a522475d2bf6fbaa.jpg,166,124,614.0640000000001,619.264,Kulfi,190
maxresdefault-2-_jpg.rf.ec8be90704321625a522475d2bf6fbaa.jpg,437,270,627.86,595.693,Kulfi,190
maxresdefault-2-_jpg.rf.ec8be90704321625a522475d2bf6fbaa.jpg,286,456,473.029,614.857,Kulfi,190
17e815bf3da13c55dc56d061fb237867_jpg.rf.ec91b69335ecc33cd2112adeeea41054.jpg,271,326,451.622,393.146,Chai,105
17e815bf3da13c55dc56d061fb237867_jpg.rf.ec91b69335ecc33cd2112adeeea41054.jpg,329,69,401.733,370.746,Chai,105
Aloo_Gobi_Sabzi_Recipe-4_jpg.rf.ec9796b9227fafea6550905121a207df.jpg,25,131,617.054,521.809,AlooGobi,150
Simple-sweet-lassi-with-cardamom-flavour1_jpg.rf.ec9df6c4f6dcbc463064dc65705ca240.jpg,186,53,425.483,552.454,Lassi,220
Simple-sweet-lassi-with-cardamom-flavour1_jpg.rf.ec9df6c4f6dcbc463064dc65705ca240.jpg,466,336,633.778,639.7180000000001,Lassi,220
TWM_CLFDA_080719_0208-d62330f6-1920w_jpg.rf.ec8a7573aa1db5cb4cbcb6eebd3d43ad.jpg,0,0,640.0,640.0,OnionPakoda,315
sanlty-lassi_jpg.rf.ecab1b3a857717e6fd22a03e62ad596a.jpg,110,89,495.272,605.897,Lassi,220
OIP-6-_jpg.rf.ec9b7baf74a296a379d897b939ccafc6.jpg,169,9,460.891,493.15,Dosa,168
OIP-6-_jpg.rf.ec9b7baf74a296a379d897b939ccafc6.jpg,163,9,448.989,216.517,Dosa,168
OIP-6-_jpg.rf.ec9b7baf74a296a379d897b939ccafc6.jpg,382,234,471.129,434.193,GreenChutney,40
maghamethi_jpg.rf.ecb130eacab1f81bde02f8965342afcc.jpg,189,73,506.199,625.142,Dal,130
maghamethi_jpg.rf.ecb130eacab1f81bde02f8965342afcc.jpg,12,223,165.052,638.918,WhiteRice,205
R-4-_jpg.rf.ecdbff7110fb40ea059f39a9cb20b285.jpg,251,77,534.8389999999999,589.584,Poha,250
IMG_3967_jpg.rf.ecbf78147deee44059787a370a2f67c3.jpg,180,401,465.02,640.025,Bhatura,300
IMG_3967_jpg.rf.ecbf78147deee44059787a370a2f67c3.jpg,117,8,639.521,383.994,Chole,350
IMG_3967_jpg.rf.ecbf78147deee44059787a370a2f67c3.jpg,0,242,252.662,640.0,Bhatura,300
Shahi_Paneer_Recipe-1_jpg.rf.ecc9d2573a51ca08907231857cd73871.jpg,152,53,478.903,570.871,ShahiPaneer,400
rajma-masala-1-1-_jpg.rf.ecb2af84c859fe9b319733828b12f3ec.jpg,194,25,563.6030000000001,631.255,RajmaCurry,240
OIP50WYB3OU_jpg.rf.ecdd70df32fd05003023b867096e636a.jpg,42,0,638.195,498.122,RajmaCurry,240
bhindi_masala_spicy_okra_jpg.rf.ece1e576f415e4ecc8607f517836a102.jpg,10,120,620.385,551.232,BhindiMasala,150
Aloo-fry-with-kobbari-karam_jpg.rf.ece24d4e04b7eacd71eb90b90eda91d5.jpg,123,107,474.004,543.039,AlooMasala,200
kaima-idli-1_jpg.rf.ece7d391008c85c5a5acad9978898103.jpg,0,226,612.682,640.485,AlooMasala,200
aloo-gobi-11-_jpg.rf.ecf248e93a132d8852d584fcc314d368.jpg,52,149,493.055,566.852,AlooGobi,150
Dum-Aloo-2_jpg.rf.ecf77577aa7c83125af866ad87697125.jpg,32,91,542.815,612.891,DumAloo,300
R-59-_jpg.rf.ecfcbfb01b6dfeda7a916427bc8d9003.jpg,0,10,480.457,414.238,Chole,350
Idli_and_dosa_batter_main_1_jpg.rf.ecf90393fb5313b2d470b6ee08558748.jpg,85,218,240.943,411.1,Idli,58
Idli_and_dosa_batter_main_1_jpg.rf.ecf90393fb5313b2d470b6ee08558748.jpg,213,223,373.549,424.356,Idli,58
Idli_and_dosa_batter_main_1_jpg.rf.ecf90393fb5313b2d470b6ee08558748.jpg,137,106,300.366,265.741,Idli,58
Idli_and_dosa_batter_main_1_jpg.rf.ecf90393fb5313b2d470b6ee08558748.jpg,409,189,594.231,400.894,GreenChutney,40
Idli_and_dosa_batter_main_1_jpg.rf.ecf90393fb5313b2d470b6ee08558748.jpg,100,386,608.626,640.45,Dosa,168
big_coconut_chutney_-idlis_and_dosas-8297_jpg.rf.ed351461f8668ccf039873231dfa7c8e.jpg,255,216,439.179,574.143,CoconutChutney,100
210e56a80cf9692e1a22e7e66aa932e1_jpg.rf.ed3591bf71f3df2880b824a092ed206d.jpg,6,112,639.559,494.622,Jalebi,150
OIP-2-_jpg.rf.ed1df9138ccacfcab96c61bb6ba3baf1.jpg,0,71,622.362,583.526,BhindiMasala,150
Hyderabadi-Veg-Biryani-Thali-FI_jpg.rf.ed20f39a9c03129d3f2019f31fb9e2e5.jpg,59,0,492.815,397.604,Biryani,450
8391741740_e4362a7f5f_z_jpg.rf.ed4490ae614d5e526eb3e5a530bd4f7b.jpg,104,214,607.002,489.46,CoconutChutney,100
Chettinad_Vegetable_Biryani_Recipe_jpg.rf.ed42c39fb6866c780ca91966c6669a51.jpg,0,123,602.009,639.51,Biryani,450
big_green_chutney_-chaat-14020_jpg.rf.ed38a68ca048fd35a74b8d6a1fcf5f03.jpg,137,167,575.796,502.683,GreenChutney,40
hyderabadi-dum-biryani_jpg.rf.ed4c01475b9ce4385b1bb2ad21d93920.jpg,211,79,541.693,458.491,Biryani,450
R-10-_jpg.rf.ed444bd9d783027b3d19a5d73d0af076.jpg,132,39,413.858,628.754,DumAloo,300
RGF6YEW4G_jpg.rf.ed5aa986f166dcbe8ac150ca899bbab2.jpg,134,177,362.261,543.216,RajmaCurry,240
0bb418da478bc70dc2ba9faf3782f4ef_jpg.rf.ed559fc76816fa3bdf2abb52d26f2e3b.jpg,0,0,640.0,640.0,MuttonCurry,500
RMWI4C6YN_jpg.rf.ed5e992903ad7b488d01d3c4897c5dc4.jpg,200,110,416.747,572.617,ShahiPaneer,400
maxresdefault-17-_jpg.rf.ed6b9efa8d42f2585a126d404162314b.jpg,91,137,369.545,345.0,Bhatura,300
maxresdefault-17-_jpg.rf.ed6b9efa8d42f2585a126d404162314b.jpg,214,326,484.307,502.0,Chole,350
maxresdefault-17-_jpg.rf.ed6b9efa8d42f2585a126d404162314b.jpg,105,266,368.16,397.0,Bhatura,300
fish_jpg.rf.ed5b8f3d2ab42cb7903f5e5f3116c5f9.jpg,64,69,552.7049999999999,556.094,FishCurry,300
Easy-Creamy-Palak-Paneer-1-1568x1046_jpg.rf.ed6676f08677a3ab5fef1aaca2497ae9.jpg,234,49,546.894,281.097,PalakPaneer,240
Easy-Creamy-Palak-Paneer-1-1568x1046_jpg.rf.ed6676f08677a3ab5fef1aaca2497ae9.jpg,164,292,476.265,515.097,PalakPaneer,240
dosa_c_jpg.rf.ed7c2a17328a3ec38cadd458c735309d.jpg,274,134,640.043,466.188,Dosa,168
dosa_c_jpg.rf.ed7c2a17328a3ec38cadd458c735309d.jpg,193,23,640.454,361.595,Dosa,168
dosa_c_jpg.rf.ed7c2a17328a3ec38cadd458c735309d.jpg,12,153,102.82,243.489,CoconutChutney,100
dosa_c_jpg.rf.ed7c2a17328a3ec38cadd458c735309d.jpg,114,61,209.517,147.518,GreenChutney,40
dal-tadka-recipe-2-_jpg.rf.ed841b90f6b62cc88bd8415027f9b408.jpg,83,16,599.57,402.978,Dal,130
dal-tadka-recipe-2-_jpg.rf.ed841b90f6b62cc88bd8415027f9b408.jpg,358,457,639.777,616.475,WhiteRice,205
OIP-2-_jpg.rf.ed6d808869aa2f37a897abc8c564d8db.jpg,102,147,570.712,414.386,DumAloo,300
OIP-2-_jpg.rf.ed6d808869aa2f37a897abc8c564d8db.jpg,0,470,286.109,633.142,DumAloo,300
Idli-5_jpg.rf.ed854d71b4b73af561f6615f95ea8c06.jpg,114,375,360.713,639.854,Idli,58
Idli-5_jpg.rf.ed854d71b4b73af561f6615f95ea8c06.jpg,319,256,533.975,556.913,Idli,58
Idli-5_jpg.rf.ed854d71b4b73af561f6615f95ea8c06.jpg,115,142,360.608,424.262,Idli,58
Andhra-Style-Semi-Gravy-Mutton-Curry-1024x768_jpg.rf.ed894f8b11e6ffaf46540f57bdb5a6be.jpg,2,62,592.356,595.72,MuttonCurry,500
medium_5642_jpg.rf.ed72d6dd65a4b6e45cb5cd0f8a2cb2e5.jpg,0,0,640.0,640.0,RasMalai,250
plain-lassi-_jpg.rf.ed8ca288c1c76e3a80ecdbc7ed4cf880.jpg,57,29,613.085,589.648,Lassi,220
rajma-curry-recipe-9_jpg.rf.edb00cec8fa3d2048ec032b6a0fb3a7d.jpg,126,280,511.932,454.938,RajmaCurry,240
IMG_3756_jpg.rf.ed8307f72eae05d53a780086fbf7aacc.jpg,92,146,596.86,468.498,Dal,130
palak-paneer_edited_jpg.rf.ed992b8a06eb2d0a0e1113d7e8ea4e28.jpg,176,98,535.9110000000001,616.3,PalakPaneer,240
Hyderabadi-biryan_jpg.rf.ed975ce0fbf3b3068aee39735350a020.jpg,40,5,581.775,559.844,Biryani,450
big_minty_green_chutney-12975_jpg.rf.edb162c30792971b5215c07befc32343.jpg,284,168,529.7280000000001,555.338,GreenChutney,40
shahi-paneer-768x614_jpg.rf.edb60987773785800e539b5bc4157711.jpg,141,68,423.497,541.203,ShahiPaneer,400
Lassi-3_jpg.rf.edb79b08291c569bd1bcb9f5316e0a08.jpg,73,252,528.338,505.793,Lassi,220
Lassi-3_jpg.rf.edb79b08291c569bd1bcb9f5316e0a08.jpg,235,47,425.349,116.957,Lassi,220
Lassi-3_jpg.rf.edb79b08291c569bd1bcb9f5316e0a08.jpg,555,158,640.249,235.507,Lassi,220
white_rice_top_large_08_jpg.rf.edc8baf17d6b13b49e1da07ef4b88cfa.jpg,199,219,494.148,424.708,WhiteRice,205
R-6-_jpg.rf.edca08c96fbb80af3914730c75642696.jpg,92,54,477.195,570.972,CoconutChutney,100
20200505_181033-scaled_jpg.rf.edc55ea45245ac7acbd0545df6c23bed.jpg,272,162,580.983,421.353,GreenChutney,40
dad4b5f3da131d51ed8fca5139baf684_jpg.rf.edcfb3de21fa5ccd776cf24fb31488b2.jpg,0,0,639.884,640.0,RasMalai,250
Lassi-3_jpg.rf.edde983de9eea11c853b567460dd7794.jpg,158,85,390.641,557.775,Lassi,220
Lassi-3_jpg.rf.edde983de9eea11c853b567460dd7794.jpg,543,279,604.105,473.898,Lassi,220
Lassi-3_jpg.rf.edde983de9eea11c853b567460dd7794.jpg,434,590,507.5,640.246,Lassi,220
pretty-chai-tea-cropped-1024x479_jpg.rf.ede4bad5803963ae932ffadabd5f5c6a.jpg,397,126,551.0,351.584,Chai,105
R-14-_jpg.rf.eddd0b131c4059c82582d8e2f0693bb3.jpg,213,92,457.374,514.095,Lassi,220
kulhad-coffee-stormy-weather-181306883_jpg.rf.edf59dabcd0739b3168c582e16e3854a.jpg,217,177,438.536,444.84,Chai,105
IMG-20180809-WA0002_jpg.rf.ee0b17111973092375954464996068ab.jpg,84,103,534.633,495.919,DumAloo,300
plain-dosa-600x600_jpg.rf.ee0b7e76547efc1909259126fc7f3b2b.jpg,205,0,639.696,473.542,Dosa,168
plain-dosa-600x600_jpg.rf.ee0b7e76547efc1909259126fc7f3b2b.jpg,151,362,334.844,479.564,CoconutChutney,100
